Date,State,District,Disease,Cases,Deaths
2023-06-18,Jammu And Kashmir,Kupwara,Chikungunya,28,0
2023-06-25,Jammu And Kashmir,Kupwara,Chikungunya,34,0
2023-07-02,Jammu And Kashmir,Kupwara,Chikungunya,33,0
2023-07-09,Jammu And Kashmir,Kupwara,Chikungunya,43,2
2023-07-16,Jammu And Kashmir,Kupwara,Chikungunya,46,1
2023-07-23,Jammu And Kashmir,Kupwara,Chikungunya,50,2
2023-07-30,Jammu And Kashmir,Kupwara,Chikungunya,51,0
2023-08-06,Jammu And Kashmir,Kupwara,Chikungunya,59,1
2023-08-13,Jammu And Kashmir,Kupwara,Chikungunya,60,1
2023-08-20,Jammu And Kashmir,Kupwara,Chikungunya,64,2
2023-08-27,Jammu And Kashmir,Kupwara,Chikungunya,74,0
2023-09-03,Jammu And Kashmir,Kupwara,Chikungunya,76,2
2023-09-10,Jammu And Kashmir,Kupwara,Chikungunya,77,1
2023-09-17,Jammu And Kashmir,Kupwara,Chikungunya,83,3
2023-09-24,Jammu And Kashmir,Kupwara,Chikungunya,85,2
2023-10-01,Jammu And Kashmir,Kupwara,Chikungunya,88,1
2023-10-08,Jammu And Kashmir,Kupwara,Chikungunya,88,3
2023-10-15,Jammu And Kashmir,Kupwara,Chikungunya,90,2
2023-10-22,Jammu And Kashmir,Kupwara,Chikungunya,90,1
2023-10-29,Jammu And Kashmir,Kupwara,Chikungunya,91,2
2023-11-05,Jammu And Kashmir,Kupwara,Chikungunya,90,3
2023-11-12,Jammu And Kashmir,Kupwara,Chikungunya,90,2
2023-11-19,Jammu And Kashmir,Kupwara,Chikungunya,88,3
2023-11-26,Jammu And Kashmir,Kupwara,Chikungunya,84,3
2023-12-03,Jammu And Kashmir,Kupwara,Chikungunya,78,1
2023-12-10,Jammu And Kashmir,Kupwara,Chikungunya,72,1
2023-12-17,Jammu And Kashmir,Kupwara,Chikungunya,70,3
2023-12-24,Jammu And Kashmir,Kupwara,Chikungunya,208,8
2023-12-31,Jammu And Kashmir,Kupwara,Chikungunya,66,0
2024-01-07,Jammu And Kashmir,Kupwara,Chikungunya,59,2
2024-01-14,Jammu And Kashmir,Kupwara,Chikungunya,51,2
2024-01-21,Jammu And Kashmir,Kupwara,Chikungunya,48,1
2024-01-28,Jammu And Kashmir,Kupwara,Chikungunya,42,1
2024-02-04,Jammu And Kashmir,Kupwara,Chikungunya,41,1
2024-02-11,Jammu And Kashmir,Kupwara,Chikungunya,35,0
2024-02-18,Jammu And Kashmir,Kupwara,Chikungunya,28,0
2024-02-25,Jammu And Kashmir,Kupwara,Chikungunya,23,1
2024-03-03,Jammu And Kashmir,Kupwara,Chikungunya,26,0
2024-03-10,Jammu And Kashmir,Kupwara,Chikungunya,21,0
2024-03-17,Jammu And Kashmir,Kupwara,Chikungunya,19,0
2024-03-24,Jammu And Kashmir,Kupwara,Chikungunya,10,0
2024-03-31,Jammu And Kashmir,Kupwara,Chikungunya,13,0
2024-04-07,Jammu And Kashmir,Kupwara,Chikungunya,9,0
2024-04-14,Jammu And Kashmir,Kupwara,Chikungunya,12,0
2024-04-21,Jammu And Kashmir,Kupwara,Chikungunya,10,0
2024-04-28,Jammu And Kashmir,Kupwara,Chikungunya,12,0
2024-05-05,Jammu And Kashmir,Kupwara,Chikungunya,13,0
2024-05-12,Jammu And Kashmir,Kupwara,Chikungunya,13,0
2024-05-19,Jammu And Kashmir,Kupwara,Chikungunya,12,0
2024-05-26,Jammu And Kashmir,Kupwara,Chikungunya,15,0
2024-06-02,Jammu And Kashmir,Kupwara,Chikungunya,18,0
2024-06-09,Jammu And Kashmir,Kupwara,Chikungunya,21,0
2024-06-16,Jammu And Kashmir,Kupwara,Chikungunya,23,0
2024-06-23,Jammu And Kashmir,Kupwara,Chikungunya,30,0
2024-06-30,Jammu And Kashmir,Kupwara,Chikungunya,31,0
2024-07-07,Jammu And Kashmir,Kupwara,Chikungunya,41,1
2024-07-14,Jammu And Kashmir,Kupwara,Chikungunya,47,1
2024-07-21,Jammu And Kashmir,Kupwara,Chikungunya,53,1
2024-07-28,Jammu And Kashmir,Kupwara,Chikungunya,56,1
2024-08-04,Jammu And Kashmir,Kupwara,Chikungunya,58,1
2024-08-11,Jammu And Kashmir,Kupwara,Chikungunya,64,2
2024-08-18,Jammu And Kashmir,Kupwara,Chikungunya,71,1
2024-08-25,Jammu And Kashmir,Kupwara,Chikungunya,73,2
2024-09-01,Jammu And Kashmir,Kupwara,Chikungunya,79,1
2024-09-08,Jammu And Kashmir,Kupwara,Chikungunya,80,2
2024-09-15,Jammu And Kashmir,Kupwara,Chikungunya,85,1
2024-09-22,Jammu And Kashmir,Kupwara,Chikungunya,85,1
2024-09-29,Jammu And Kashmir,Kupwara,Chikungunya,87,4
2024-10-06,Jammu And Kashmir,Kupwara,Chikungunya,86,2
2024-10-13,Jammu And Kashmir,Kupwara,Chikungunya,86,3
2024-10-20,Jammu And Kashmir,Kupwara,Chikungunya,93,2
2024-10-27,Jammu And Kashmir,Kupwara,Chikungunya,89,3
2024-11-03,Jammu And Kashmir,Kupwara,Chikungunya,89,1
2024-11-10,Jammu And Kashmir,Kupwara,Chikungunya,89,1
2024-11-17,Jammu And Kashmir,Kupwara,Chikungunya,87,2
2024-11-24,Jammu And Kashmir,Kupwara,Chikungunya,81,3
2024-12-01,Jammu And Kashmir,Kupwara,Chikungunya,501,12
2024-12-08,Jammu And Kashmir,Kupwara,Chikungunya,74,0
2024-12-15,Jammu And Kashmir,Kupwara,Chikungunya,71,3
2024-12-22,Jammu And Kashmir,Kupwara,Chikungunya,69,2
2024-12-29,Jammu And Kashmir,Kupwara,Chikungunya,62,1
2025-01-05,Jammu And Kashmir,Kupwara,Chikungunya,57,1
2025-01-12,Jammu And Kashmir,Kupwara,Chikungunya,53,1
2025-01-19,Jammu And Kashmir,Kupwara,Chikungunya,47,1
2025-01-26,Jammu And Kashmir,Kupwara,Chikungunya,41,1
2025-02-02,Jammu And Kashmir,Kupwara,Chikungunya,40,1
2025-02-09,Jammu And Kashmir,Kupwara,Chikungunya,32,1
2025-02-16,Jammu And Kashmir,Kupwara,Chikungunya,27,0
2025-02-23,Jammu And Kashmir,Kupwara,Chikungunya,26,1
2025-03-02,Jammu And Kashmir,Kupwara,Chikungunya,20,0
2025-03-09,Jammu And Kashmir,Kupwara,Chikungunya,21,0
2025-03-16,Jammu And Kashmir,Kupwara,Chikungunya,16,0
2025-03-23,Jammu And Kashmir,Kupwara,Chikungunya,16,0
2025-03-30,Jammu And Kashmir,Kupwara,Chikungunya,15,0
2025-04-06,Jammu And Kashmir,Kupwara,Chikungunya,12,0
2025-04-13,Jammu And Kashmir,Kupwara,Chikungunya,10,0
2025-04-20,Jammu And Kashmir,Kupwara,Chikungunya,6,0
2025-04-27,Jammu And Kashmir,Kupwara,Chikungunya,8,0
2025-05-04,Jammu And Kashmir,Kupwara,Chikungunya,7,0
2025-05-11,Jammu And Kashmir,Kupwara,Chikungunya,14,0
2025-05-18,Jammu And Kashmir,Kupwara,Chikungunya,14,0
2025-05-25,Jammu And Kashmir,Kupwara,Chikungunya,19,0
2025-06-01,Jammu And Kashmir,Kupwara,Chikungunya,18,0
2025-06-08,Jammu And Kashmir,Kupwara,Chikungunya,19,0
2025-06-15,Jammu And Kashmir,Kupwara,Chikungunya,26,0
2025-06-22,Jammu And Kashmir,Kupwara,Chikungunya,31,1
2025-06-29,Jammu And Kashmir,Kupwara,Chikungunya,33,1
2025-07-06,Jammu And Kashmir,Kupwara,Chikungunya,41,1
2025-07-13,Jammu And Kashmir,Kupwara,Chikungunya,43,1
2025-07-20,Jammu And Kashmir,Kupwara,Chikungunya,46,0
2025-07-27,Jammu And Kashmir,Kupwara,Chikungunya,55,2
2025-08-03,Jammu And Kashmir,Kupwara,Chikungunya,58,1
2025-08-10,Jammu And Kashmir,Kupwara,Chikungunya,67,1
2025-08-17,Jammu And Kashmir,Kupwara,Chikungunya,66,0
2025-08-24,Jammu And Kashmir,Kupwara,Chikungunya,70,1
2025-08-31,Jammu And Kashmir,Kupwara,Chikungunya,77,1
2025-09-07,Jammu And Kashmir,Kupwara,Chikungunya,79,1
2025-09-14,Jammu And Kashmir,Kupwara,Chikungunya,85,2
2025-09-21,Jammu And Kashmir,Kupwara,Chikungunya,81,3
2025-09-28,Jammu And Kashmir,Kupwara,Chikungunya,84,3
2025-10-05,Jammu And Kashmir,Kupwara,Chikungunya,85,2
2025-10-12,Jammu And Kashmir,Kupwara,Chikungunya,92,2
2025-10-19,Jammu And Kashmir,Kupwara,Chikungunya,90,1
2025-10-26,Jammu And Kashmir,Kupwara,Chikungunya,87,2
2025-11-02,Jammu And Kashmir,Kupwara,Chikungunya,90,4
2025-11-09,Jammu And Kashmir,Kupwara,Chikungunya,85,2
2025-11-16,Jammu And Kashmir,Kupwara,Chikungunya,84,2
2025-11-23,Jammu And Kashmir,Kupwara,Chikungunya,85,1
2025-11-30,Jammu And Kashmir,Kupwara,Chikungunya,80,2
2025-12-07,Jammu And Kashmir,Kupwara,Chikungunya,72,2
2025-12-14,Jammu And Kashmir,Kupwara,Chikungunya,72,2
2025-12-21,Jammu And Kashmir,Kupwara,Chikungunya,67,2
2023-01-01,Madhya Pradesh,Dhar,Dengue,30,0
2023-01-08,Madhya Pradesh,Dhar,Dengue,22,0
2023-01-15,Madhya Pradesh,Dhar,Dengue,21,1
2023-01-22,Madhya Pradesh,Dhar,Dengue,21,0
2023-01-29,Madhya Pradesh,Dhar,Dengue,14,0
2023-02-05,Madhya Pradesh,Dhar,Dengue,15,0
2023-02-12,Madhya Pradesh,Dhar,Dengue,11,0
2023-02-19,Madhya Pradesh,Dhar,Dengue,13,0
2023-02-26,Madhya Pradesh,Dhar,Dengue,14,0
2023-03-05,Madhya Pradesh,Dhar,Dengue,5,0
2023-03-12,Madhya Pradesh,Dhar,Dengue,5,0
2023-03-19,Madhya Pradesh,Dhar,Dengue,8,0
2023-03-26,Madhya Pradesh,Dhar,Dengue,9,0
2023-04-02,Madhya Pradesh,Dhar,Dengue,5,0
2023-04-09,Madhya Pradesh,Dhar,Dengue,6,0
2023-04-16,Madhya Pradesh,Dhar,Dengue,3,0
2023-04-23,Madhya Pradesh,Dhar,Dengue,6,0
2023-04-30,Madhya Pradesh,Dhar,Dengue,10,0
2023-05-07,Madhya Pradesh,Dhar,Dengue,9,0
2023-05-14,Madhya Pradesh,Dhar,Dengue,12,0
2023-05-21,Madhya Pradesh,Dhar,Dengue,12,0
2023-05-28,Madhya Pradesh,Dhar,Dengue,9,0
2023-06-04,Madhya Pradesh,Dhar,Dengue,14,0
2023-06-11,Madhya Pradesh,Dhar,Dengue,19,0
2023-06-18,Madhya Pradesh,Dhar,Dengue,20,0
2023-06-25,Madhya Pradesh,Dhar,Dengue,22,0
2023-07-02,Madhya Pradesh,Dhar,Dengue,24,0
2023-07-09,Madhya Pradesh,Dhar,Dengue,27,1
2023-07-16,Madhya Pradesh,Dhar,Dengue,24,1
2023-07-23,Madhya Pradesh,Dhar,Dengue,31,0
2023-07-30,Madhya Pradesh,Dhar,Dengue,36,0
2023-08-06,Madhya Pradesh,Dhar,Dengue,37,0
2023-08-13,Madhya Pradesh,Dhar,Dengue,37,1
2023-08-20,Madhya Pradesh,Dhar,Dengue,38,1
2023-08-27,Madhya Pradesh,Dhar,Dengue,40,1
2023-09-03,Madhya Pradesh,Dhar,Dengue,45,0
2023-09-10,Madhya Pradesh,Dhar,Dengue,46,1
2023-09-17,Madhya Pradesh,Dhar,Dengue,47,1
2023-09-24,Madhya Pradesh,Dhar,Dengue,44,2
2023-10-01,Madhya Pradesh,Dhar,Dengue,46,1
2023-10-08,Madhya Pradesh,Dhar,Dengue,42,1
2023-10-15,Madhya Pradesh,Dhar,Dengue,45,1
2023-10-22,Madhya Pradesh,Dhar,Dengue,41,0
2023-10-29,Madhya Pradesh,Dhar,Dengue,241,3
2023-11-05,Madhya Pradesh,Dhar,Dengue,44,1
2023-11-12,Madhya Pradesh,Dhar,Dengue,266,7
2023-11-19,Madhya Pradesh,Dhar,Dengue,177,5
2023-11-26,Madhya Pradesh,Dhar,Dengue,41,1
2023-12-03,Madhya Pradesh,Dhar,Dengue,38,0
2023-12-10,Madhya Pradesh,Dhar,Dengue,33,0
2023-12-17,Madhya Pradesh,Dhar,Dengue,32,1
2023-12-24,Madhya Pradesh,Dhar,Dengue,32,0
2023-12-31,Madhya Pradesh,Dhar,Dengue,29,1
2024-01-07,Madhya Pradesh,Dhar,Dengue,28,1
2024-01-14,Madhya Pradesh,Dhar,Dengue,24,0
2024-01-21,Madhya Pradesh,Dhar,Dengue,17,0
2024-01-28,Madhya Pradesh,Dhar,Dengue,21,0
2024-02-04,Madhya Pradesh,Dhar,Dengue,15,0
2024-02-11,Madhya Pradesh,Dhar,Dengue,11,0
2024-02-18,Madhya Pradesh,Dhar,Dengue,11,0
2024-02-25,Madhya Pradesh,Dhar,Dengue,8,0
2024-03-03,Madhya Pradesh,Dhar,Dengue,5,0
2024-03-10,Madhya Pradesh,Dhar,Dengue,7,0
2024-03-17,Madhya Pradesh,Dhar,Dengue,12,0
2024-03-24,Madhya Pradesh,Dhar,Dengue,6,0
2024-03-31,Madhya Pradesh,Dhar,Dengue,5,0
2024-04-07,Madhya Pradesh,Dhar,Dengue,5,0
2024-04-14,Madhya Pradesh,Dhar,Dengue,8,0
2024-04-21,Madhya Pradesh,Dhar,Dengue,3,0
2024-04-28,Madhya Pradesh,Dhar,Dengue,7,0
2024-05-05,Madhya Pradesh,Dhar,Dengue,4,0
2024-05-12,Madhya Pradesh,Dhar,Dengue,5,0
2024-05-19,Madhya Pradesh,Dhar,Dengue,14,0
2024-05-26,Madhya Pradesh,Dhar,Dengue,11,0
2024-06-02,Madhya Pradesh,Dhar,Dengue,16,0
2024-06-09,Madhya Pradesh,Dhar,Dengue,14,0
2024-06-16,Madhya Pradesh,Dhar,Dengue,14,0
2024-06-23,Madhya Pradesh,Dhar,Dengue,22,0
2024-06-30,Madhya Pradesh,Dhar,Dengue,25,0
2024-07-07,Madhya Pradesh,Dhar,Dengue,26,0
2024-07-14,Madhya Pradesh,Dhar,Dengue,26,1
2024-07-21,Madhya Pradesh,Dhar,Dengue,32,0
2024-07-28,Madhya Pradesh,Dhar,Dengue,30,1
2024-08-04,Madhya Pradesh,Dhar,Dengue,34,1
2024-08-11,Madhya Pradesh,Dhar,Dengue,37,1
2024-08-18,Madhya Pradesh,Dhar,Dengue,37,1
2024-08-25,Madhya Pradesh,Dhar,Dengue,37,1
2024-09-01,Madhya Pradesh,Dhar,Dengue,40,1
2024-09-08,Madhya Pradesh,Dhar,Dengue,43,1
2024-09-15,Madhya Pradesh,Dhar,Dengue,45,1
2024-09-22,Madhya Pradesh,Dhar,Dengue,45,1
2024-09-29,Madhya Pradesh,Dhar,Dengue,44,0
2024-10-06,Madhya Pradesh,Dhar,Dengue,47,0
2024-10-13,Madhya Pradesh,Dhar,Dengue,42,1
2024-10-20,Madhya Pradesh,Dhar,Dengue,46,0
2024-10-27,Madhya Pradesh,Dhar,Dengue,47,0
2024-11-03,Madhya Pradesh,Dhar,Dengue,44,0
2024-11-10,Madhya Pradesh,Dhar,Dengue,39,1
2024-11-17,Madhya Pradesh,Dhar,Dengue,42,1
2024-11-24,Madhya Pradesh,Dhar,Dengue,39,1
2024-12-01,Madhya Pradesh,Dhar,Dengue,37,0
2024-12-08,Madhya Pradesh,Dhar,Dengue,31,1
2024-12-15,Madhya Pradesh,Dhar,Dengue,32,0
2024-12-22,Madhya Pradesh,Dhar,Dengue,26,1
2024-12-29,Madhya Pradesh,Dhar,Dengue,31,0
2025-01-05,Madhya Pradesh,Dhar,Dengue,27,0
2025-01-12,Madhya Pradesh,Dhar,Dengue,103,4
2025-01-19,Madhya Pradesh,Dhar,Dengue,24,0
2025-01-26,Madhya Pradesh,Dhar,Dengue,20,0
2025-02-02,Madhya Pradesh,Dhar,Dengue,19,0
2025-02-09,Madhya Pradesh,Dhar,Dengue,13,0
2025-02-16,Madhya Pradesh,Dhar,Dengue,14,0
2025-02-23,Madhya Pradesh,Dhar,Dengue,12,0
2025-03-02,Madhya Pradesh,Dhar,Dengue,27,1
2025-03-09,Madhya Pradesh,Dhar,Dengue,10,0
2025-03-16,Madhya Pradesh,Dhar,Dengue,4,0
2025-03-23,Madhya Pradesh,Dhar,Dengue,2,0
2025-03-30,Madhya Pradesh,Dhar,Dengue,8,0
2025-04-06,Madhya Pradesh,Dhar,Dengue,6,0
2025-04-13,Madhya Pradesh,Dhar,Dengue,8,0
2025-04-20,Madhya Pradesh,Dhar,Dengue,5,0
2025-04-27,Madhya Pradesh,Dhar,Dengue,13,0
2025-05-04,Madhya Pradesh,Dhar,Dengue,8,0
2025-05-11,Madhya Pradesh,Dhar,Dengue,11,0
2025-05-18,Madhya Pradesh,Dhar,Dengue,13,0
2025-05-25,Madhya Pradesh,Dhar,Dengue,9,0
2025-06-01,Madhya Pradesh,Dhar,Dengue,11,0
2025-06-08,Madhya Pradesh,Dhar,Dengue,17,0
2025-06-15,Madhya Pradesh,Dhar,Dengue,17,0
2025-06-22,Madhya Pradesh,Dhar,Dengue,17,0
2025-06-29,Madhya Pradesh,Dhar,Dengue,23,0
2025-07-06,Madhya Pradesh,Dhar,Dengue,29,1
2025-07-13,Madhya Pradesh,Dhar,Dengue,26,0
2025-07-20,Madhya Pradesh,Dhar,Dengue,27,1
2025-07-27,Madhya Pradesh,Dhar,Dengue,29,0
2025-08-03,Madhya Pradesh,Dhar,Dengue,36,1
2025-08-10,Madhya Pradesh,Dhar,Dengue,39,1
2025-08-17,Madhya Pradesh,Dhar,Dengue,41,1
2025-08-24,Madhya Pradesh,Dhar,Dengue,156,7
2025-08-31,Madhya Pradesh,Dhar,Dengue,39,1
2025-09-07,Madhya Pradesh,Dhar,Dengue,45,1
2025-09-14,Madhya Pradesh,Dhar,Dengue,45,2
2025-09-21,Madhya Pradesh,Dhar,Dengue,41,0
2025-09-28,Madhya Pradesh,Dhar,Dengue,41,1
2025-10-05,Madhya Pradesh,Dhar,Dengue,47,1
2025-10-12,Madhya Pradesh,Dhar,Dengue,43,1
2025-10-19,Madhya Pradesh,Dhar,Dengue,44,0
2025-10-26,Madhya Pradesh,Dhar,Dengue,43,1
2025-11-02,Madhya Pradesh,Dhar,Dengue,42,1
2025-11-09,Madhya Pradesh,Dhar,Dengue,39,0
2025-11-16,Madhya Pradesh,Dhar,Dengue,39,1
2025-11-23,Madhya Pradesh,Dhar,Dengue,36,1
2025-11-30,Madhya Pradesh,Dhar,Dengue,37,0
2025-12-07,Madhya Pradesh,Dhar,Dengue,36,0
2025-12-14,Madhya Pradesh,Dhar,Dengue,30,0
2025-12-21,Madhya Pradesh,Dhar,Dengue,27,0
2023-01-01,Madhya Pradesh,Dhar,Malaria,55,1
2023-01-08,Madhya Pradesh,Dhar,Malaria,52,1
2023-01-15,Madhya Pradesh,Dhar,Malaria,157,2
2023-01-22,Madhya Pradesh,Dhar,Malaria,37,1
2023-01-29,Madhya Pradesh,Dhar,Malaria,34,0
2023-02-05,Madhya Pradesh,Dhar,Malaria,34,1
2023-02-12,Madhya Pradesh,Dhar,Malaria,27,0
2023-02-19,Madhya Pradesh,Dhar,Malaria,25,0
2023-02-26,Madhya Pradesh,Dhar,Malaria,22,0
2023-03-05,Madhya Pradesh,Dhar,Malaria,18,0
2023-03-12,Madhya Pradesh,Dhar,Malaria,17,0
2023-03-19,Madhya Pradesh,Dhar,Malaria,12,0
2023-03-26,Madhya Pradesh,Dhar,Malaria,14,0
2023-04-02,Madhya Pradesh,Dhar,Malaria,12,0
2023-04-09,Madhya Pradesh,Dhar,Malaria,12,0
2023-04-16,Madhya Pradesh,Dhar,Malaria,6,0
2023-04-23,Madhya Pradesh,Dhar,Malaria,10,0
2023-04-30,Madhya Pradesh,Dhar,Malaria,15,0
2023-05-07,Madhya Pradesh,Dhar,Malaria,13,0
2023-05-14,Madhya Pradesh,Dhar,Malaria,20,0
2023-05-21,Madhya Pradesh,Dhar,Malaria,16,0
2023-05-28,Madhya Pradesh,Dhar,Malaria,21,0
2023-06-04,Madhya Pradesh,Dhar,Malaria,30,0
2023-06-11,Madhya Pradesh,Dhar,Malaria,34,1
2023-06-18,Madhya Pradesh,Dhar,Malaria,36,0
2023-06-25,Madhya Pradesh,Dhar,Malaria,179,5
2023-07-02,Madhya Pradesh,Dhar,Malaria,48,1
2023-07-09,Madhya Pradesh,Dhar,Malaria,47,1
2023-07-16,Madhya Pradesh,Dhar,Malaria,56,0
2023-07-23,Madhya Pradesh,Dhar,Malaria,59,0
2023-07-30,Madhya Pradesh,Dhar,Malaria,65,2
2023-08-06,Madhya Pradesh,Dhar,Malaria,68,2
2023-08-13,Madhya Pradesh,Dhar,Malaria,69,0
2023-08-20,Madhya Pradesh,Dhar,Malaria,79,2
2023-08-27,Madhya Pradesh,Dhar,Malaria,80,1
2023-09-03,Madhya Pradesh,Dhar,Malaria,84,1
2023-09-10,Madhya Pradesh,Dhar,Malaria,88,1
2023-09-17,Madhya Pradesh,Dhar,Malaria,86,1
2023-09-24,Madhya Pradesh,Dhar,Malaria,84,3
2023-10-01,Madhya Pradesh,Dhar,Malaria,89,4
2023-10-08,Madhya Pradesh,Dhar,Malaria,91,3
2023-10-15,Madhya Pradesh,Dhar,Malaria,420,19
2023-10-22,Madhya Pradesh,Dhar,Malaria,90,1
2023-10-29,Madhya Pradesh,Dhar,Malaria,89,3
2023-11-05,Madhya Pradesh,Dhar,Malaria,88,3
2023-11-12,Madhya Pradesh,Dhar,Malaria,85,2
2023-11-19,Madhya Pradesh,Dhar,Malaria,78,2
2023-11-26,Madhya Pradesh,Dhar,Malaria,78,1
2023-12-03,Madhya Pradesh,Dhar,Malaria,75,2
2023-12-10,Madhya Pradesh,Dhar,Malaria,71,0
2023-12-17,Madhya Pradesh,Dhar,Malaria,60,2
2023-12-24,Madhya Pradesh,Dhar,Malaria,60,0
2023-12-31,Madhya Pradesh,Dhar,Malaria,56,0
2024-01-07,Madhya Pradesh,Dhar,Malaria,45,1
2024-01-14,Madhya Pradesh,Dhar,Malaria,43,0
2024-01-21,Madhya Pradesh,Dhar,Malaria,39,1
2024-01-28,Madhya Pradesh,Dhar,Malaria,31,1
2024-02-04,Madhya Pradesh,Dhar,Malaria,30,0
2024-02-11,Madhya Pradesh,Dhar,Malaria,29,1
2024-02-18,Madhya Pradesh,Dhar,Malaria,25,0
2024-02-25,Madhya Pradesh,Dhar,Malaria,19,0
2024-03-03,Madhya Pradesh,Dhar,Malaria,13,0
2024-03-10,Madhya Pradesh,Dhar,Malaria,15,0
2024-03-17,Madhya Pradesh,Dhar,Malaria,11,0
2024-03-24,Madhya Pradesh,Dhar,Malaria,13,0
2024-03-31,Madhya Pradesh,Dhar,Malaria,8,0
2024-04-07,Madhya Pradesh,Dhar,Malaria,7,0
2024-04-14,Madhya Pradesh,Dhar,Malaria,11,0
2024-04-21,Madhya Pradesh,Dhar,Malaria,7,0
2024-04-28,Madhya Pradesh,Dhar,Malaria,22,0
2024-05-05,Madhya Pradesh,Dhar,Malaria,15,0
2024-05-12,Madhya Pradesh,Dhar,Malaria,20,0
2024-05-19,Madhya Pradesh,Dhar,Malaria,21,0
2024-05-26,Madhya Pradesh,Dhar,Malaria,19,0
2024-06-02,Madhya Pradesh,Dhar,Malaria,28,0
2024-06-09,Madhya Pradesh,Dhar,Malaria,29,0
2024-06-16,Madhya Pradesh,Dhar,Malaria,122,3
2024-06-23,Madhya Pradesh,Dhar,Malaria,38,0
2024-06-30,Madhya Pradesh,Dhar,Malaria,48,1
2024-07-07,Madhya Pradesh,Dhar,Malaria,52,1
2024-07-14,Madhya Pradesh,Dhar,Malaria,57,1
2024-07-21,Madhya Pradesh,Dhar,Malaria,202,7
2024-07-28,Madhya Pradesh,Dhar,Malaria,62,0
2024-08-04,Madhya Pradesh,Dhar,Malaria,71,0
2024-08-11,Madhya Pradesh,Dhar,Malaria,73,2
2024-08-18,Madhya Pradesh,Dhar,Malaria,75,3
2024-08-25,Madhya Pradesh,Dhar,Malaria,77,2
2024-09-01,Madhya Pradesh,Dhar,Malaria,85,1
2024-09-08,Madhya Pradesh,Dhar,Malaria,88,1
2024-09-15,Madhya Pradesh,Dhar,Malaria,84,1
2024-09-22,Madhya Pradesh,Dhar,Malaria,88,2
2024-09-29,Madhya Pradesh,Dhar,Malaria,87,2
2024-10-06,Madhya Pradesh,Dhar,Malaria,92,2
2024-10-13,Madhya Pradesh,Dhar,Malaria,85,1
2024-10-20,Madhya Pradesh,Dhar,Malaria,84,2
2024-10-27,Madhya Pradesh,Dhar,Malaria,268,4
2024-11-03,Madhya Pradesh,Dhar,Malaria,86,3
2024-11-10,Madhya Pradesh,Dhar,Malaria,78,1
2024-11-17,Madhya Pradesh,Dhar,Malaria,75,0
2024-11-24,Madhya Pradesh,Dhar,Malaria,77,1
2024-12-01,Madhya Pradesh,Dhar,Malaria,69,1
2024-12-08,Madhya Pradesh,Dhar,Malaria,66,2
2024-12-15,Madhya Pradesh,Dhar,Malaria,60,2
2024-12-22,Madhya Pradesh,Dhar,Malaria,61,0
2024-12-29,Madhya Pradesh,Dhar,Malaria,50,2
2025-01-05,Madhya Pradesh,Dhar,Malaria,51,1
2025-01-12,Madhya Pradesh,Dhar,Malaria,45,0
2025-01-19,Madhya Pradesh,Dhar,Malaria,39,1
2025-01-26,Madhya Pradesh,Dhar,Malaria,38,1
2025-02-02,Madhya Pradesh,Dhar,Malaria,31,1
2025-02-09,Madhya Pradesh,Dhar,Malaria,26,0
2025-02-16,Madhya Pradesh,Dhar,Malaria,24,0
2025-02-23,Madhya Pradesh,Dhar,Malaria,19,0
2025-03-02,Madhya Pradesh,Dhar,Malaria,16,0
2025-03-09,Madhya Pradesh,Dhar,Malaria,10,0
2025-03-16,Madhya Pradesh,Dhar,Malaria,9,0
2025-03-23,Madhya Pradesh,Dhar,Malaria,12,0
2025-03-30,Madhya Pradesh,Dhar,Malaria,8,0
2025-04-06,Madhya Pradesh,Dhar,Malaria,12,0
2025-04-13,Madhya Pradesh,Dhar,Malaria,10,0
2025-04-20,Madhya Pradesh,Dhar,Malaria,12,0
2025-04-27,Madhya Pradesh,Dhar,Malaria,9,0
2025-05-04,Madhya Pradesh,Dhar,Malaria,17,0
2025-05-11,Madhya Pradesh,Dhar,Malaria,41,1
2025-05-18,Madhya Pradesh,Dhar,Malaria,23,0
2025-05-25,Madhya Pradesh,Dhar,Malaria,56,1
2025-06-01,Madhya Pradesh,Dhar,Malaria,133,4
2025-06-08,Madhya Pradesh,Dhar,Malaria,29,0
2025-06-15,Madhya Pradesh,Dhar,Malaria,38,1
2025-06-22,Madhya Pradesh,Dhar,Malaria,39,1
2025-06-29,Madhya Pradesh,Dhar,Malaria,43,1
2025-07-06,Madhya Pradesh,Dhar,Malaria,51,2
2025-07-13,Madhya Pradesh,Dhar,Malaria,51,1
2025-07-20,Madhya Pradesh,Dhar,Malaria,62,0
2025-07-27,Madhya Pradesh,Dhar,Malaria,60,2
2025-08-03,Madhya Pradesh,Dhar,Malaria,71,1
2025-08-10,Madhya Pradesh,Dhar,Malaria,72,3
2025-08-17,Madhya Pradesh,Dhar,Malaria,79,3
2025-08-24,Madhya Pradesh,Dhar,Malaria,77,1
2025-08-31,Madhya Pradesh,Dhar,Malaria,79,2
2025-09-07,Madhya Pradesh,Dhar,Malaria,82,1
2025-09-14,Madhya Pradesh,Dhar,Malaria,90,3
2025-09-21,Madhya Pradesh,Dhar,Malaria,90,3
2025-09-28,Madhya Pradesh,Dhar,Malaria,87,3
2025-10-05,Madhya Pradesh,Dhar,Malaria,89,3
